KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-06-16,7.4747,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-06-17,7.4749,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-06-18,7.4747,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-06-19,7.4746,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-06-22,7.4747,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-06-23,7.4749,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-06-24,7.4755,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-06-25,7.4745,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-06-26,7.4746,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-06-29,7.4745,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-06-30,7.4744,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-01,7.4745,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-02,7.4747,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-03,7.4746,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-06,7.4748,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-07,7.4746,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-08,7.4754,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-09,7.4753,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-10,7.4751,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-13,7.475,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-14,7.4753,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-15,7.4754,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-16,7.4753,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-17,7.4756,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-20,7.4756,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-21,7.4756,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-22,7.4757,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-23,7.4757,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-24,7.4756,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-27,7.4752,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-28,7.4752,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-29,7.4748,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-30,7.4749,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-07-31,7.4752,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-03,7.4749,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-04,7.4754,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-05,7.4753,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-06,7.4755,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-07,7.4756,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-10,7.4758,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-11,7.4757,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-12,7.4758,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-13,7.4757,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-14,7.4757,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-17,7.4758,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-18,7.4759,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-19,7.4759,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-20,7.4758,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-21,7.4758,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-24,7.4757,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-25,7.4753,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-26,7.4757,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-27,7.4747,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-28,7.4748,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-08-31,7.4751,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-01,7.4748,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-02,7.475,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-03,7.4746,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-04,7.4747,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-07,7.4746,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-08,7.4748,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-09,7.4748,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-10,7.4751,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-11,7.4748,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-14,7.4753,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-15,7.4752,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-16,7.4755,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-17,7.4753,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-18,7.4754,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-21,7.4755,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-22,7.4756,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-23,7.4756,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.DKK.EUR.SP00.A,D,DKK,EUR,SP00,A,2026-09-24,7.4756,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-09-25,390.73,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-09-26,391.6,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-09-29,391.08,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-09-30,390.26,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-01,388.7,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-02,388.75,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-03,388.88,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-06,389.13,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-07,391.75,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-08,392.4,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-09,390.98,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-10,390.49,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-13,392.68,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-14,393,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-15,390.83,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-16,389.78,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-17,389.73,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-20,389.55,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2025-10-21,389.63,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
